# ib - <E>b - <E> - sigma_E - T
  1322    -0.08896550    -0.10057586     0.00084901 10.0
  1323    -0.10155620    -0.10057890     0.00084638 10.0
  1324    -0.09698623    -0.10056781     0.00084384 10.0
  1325    -0.11733771    -0.10061941     0.00084282 10.0
  1326    -0.10259457    -0.10062547     0.00084026 10.0
  1327    -0.09783476    -0.10061693     0.00083773 10.0
  1328    -0.12464750    -0.10069020     0.00083838 10.0
  1329    -0.11372958    -0.10072983     0.00083676 10.0
  1330    -0.10200613    -0.10073370     0.00083424 10.0
  1331    -0.07101509    -0.10064391     0.00083653 10.0
  1332    -0.08265496    -0.10058973     0.00083577 10.0
  1333    -0.09965681    -0.10058693     0.00083326 10.0
  1334    -0.10445428    -0.10059851     0.00083085 10.0
  1335    -0.10335843    -0.10060674     0.00082841 10.0
  1336    -0.10737011    -0.10062687     0.00082619 10.0
  1337    -0.09327574    -0.10060506     0.00082402 10.0
  1338    -0.08920846    -0.10057134     0.00082228 10.0
  1339    -0.10541275    -0.10058562     0.00081997 10.0
  1340    -0.09626025    -0.10057290     0.00081766 10.0
  1341    -0.11168543    -0.10060549     0.00081591 10.0
  1342    -0.08909141    -0.10057182     0.00081422 10.0
  1343    -0.07182896    -0.10048802     0.00081615 10.0
  1344    -0.11492353    -0.10052999     0.00081485 10.0
  1345    -0.12254126    -0.10059379     0.00081499 10.0
  1346    -0.09732369    -0.10058434     0.00081269 10.0
  1347    -0.11194394    -0.10061707     0.00081100 10.0
  1348    -0.12457129    -0.10068591     0.00081159 10.0
  1349    -0.10881580    -0.10070920     0.00080960 10.0
  1350    -0.10628713    -0.10072514     0.00080744 10.0
  1351    -0.13231002    -0.10081513     0.00081014 10.0
  1352    -0.11400986    -0.10085261     0.00080870 10.0
  1353    -0.09778547    -0.10084392     0.00080646 10.0
  1354    -0.12436155    -0.10091036     0.00080691 10.0
  1355    -0.11108263    -0.10093901     0.00080515 10.0
  1356    -0.11580604    -0.10098077     0.00080397 10.0
  1357    -0.09554261    -0.10096554     0.00080186 10.0
  1358    -0.08738205    -0.10092760     0.00080052 10.0
  1359    -0.08060829    -0.10087100     0.00080029 10.0
  1360    -0.09264901    -0.10084816     0.00079839 10.0
  1361    -0.12333285    -0.10091044     0.00079860 10.0
  1362    -0.10270781    -0.10091541     0.00079641 10.0
  1363    -0.11396811    -0.10095136     0.00079503 10.0
  1364    -0.13212323    -0.10103700     0.00079745 10.0
  1365    -0.12580915    -0.10110487     0.00079814 10.0
  1366    -0.10618630    -0.10111875     0.00079608 10.0
  1367    -0.09710805    -0.10110783     0.00079399 10.0
