# ib - <E>b - <E> - sigma_E - T
  1301    -0.12250602    -0.09887268     0.00186240 10.0
  1302    -0.10549745    -0.09889462     0.00185636 10.0
  1303    -0.10430131    -0.09891246     0.00185032 10.0
  1304    -0.16577710    -0.09913241     0.00185726 10.0
  1305    -0.02243731    -0.09888096     0.00186812 10.0
  1306    -0.07733538    -0.09881054     0.00186334 10.0
  1307    -0.00943267    -0.09851941     0.00187987 10.0
  1308    -0.00982314    -0.09823144     0.00189570 10.0
  1309    -0.04491811    -0.09805890     0.00189740 10.0
  1310    -0.14151507    -0.09819908     0.00189645 10.0
  1311    -0.09780919    -0.09819783     0.00189035 10.0
  1312    -0.13016313    -0.09830028     0.00188707 10.0
  1313    -0.07913023    -0.09823904     0.00188203 10.0
  1314    -0.06475751    -0.09813241     0.00187906 10.0
  1315    -0.12387015    -0.09821411     0.00187487 10.0
  1316    -0.12662677    -0.09830403     0.00187109 10.0
  1317    -0.10321619    -0.09831952     0.00186525 10.0
  1318    -0.11221048    -0.09836321     0.00185990 10.0
  1319    -0.11827014    -0.09842561     0.00185511 10.0
  1320    -0.14373807    -0.09856721     0.00185471 10.0
  1321    -0.13210768    -0.09867170     0.00185188 10.0
  1322    -0.11215185    -0.09871356     0.00184660 10.0
  1323    -0.12648952    -0.09879956     0.00184288 10.0
  1324    -0.13325334    -0.09890589     0.00184026 10.0
  1325    -0.11123234    -0.09894382     0.00183499 10.0
  1326    -0.08291028    -0.09889464     0.00183002 10.0
  1327    -0.09194181    -0.09887338     0.00182455 10.0
  1328    -0.07574258    -0.09880286     0.00182034 10.0
  1329    -0.07786285    -0.09873921     0.00181592 10.0
  1330    -0.06980947    -0.09865154     0.00181254 10.0
  1331    -0.08913204    -0.09862278     0.00180729 10.0
  1332    -0.11511686    -0.09867246     0.00180253 10.0
  1333    -0.06261477    -0.09856418     0.00180036 10.0
  1334    -0.13391503    -0.09867002     0.00179808 10.0
  1335    -0.11728262    -0.09872558     0.00179357 10.0
  1336    -0.09455498    -0.09871317     0.00178828 10.0
  1337    -0.05842776    -0.09859363     0.00178696 10.0
  1338    -0.06402171    -0.09849135     0.00178460 10.0
  1339    -0.10733229    -0.09851743     0.00177953 10.0
  1340    -0.08198845    -0.09846881     0.00177496 10.0
  1341    -0.11086347    -0.09850516     0.00177012 10.0
  1342    -0.18544240    -0.09875936     0.00178311 10.0
  1343    -0.06934904    -0.09867362     0.00177997 10.0
  1344    -0.03959608    -0.09850188     0.00178306 10.0
  1345    -0.10004174    -0.09850634     0.00177790 10.0
  1346    -0.08872254    -0.09847807     0.00177298 10.0
  1347    -0.12674029    -0.09855951     0.00176974 10.0
  1348    -0.09295363    -0.09854341     0.00176473 10.0
  1349    -0.11666814    -0.09859534     0.00176044 10.0
  1350    -0.08884857    -0.09856749     0.00175563 10.0
  1351    -0.11217636    -0.09860626     0.00175106 10.0
  1352    -0.08020141    -0.09855398     0.00174686 10.0
  1353    -0.12938437    -0.09864131     0.00174410 10.0
  1354    -0.14376443    -0.09876878     0.00174382 10.0
  1355    -0.14298525    -0.09889333     0.00174335 10.0
  1356    -0.16629715    -0.09908267     0.00174870 10.0
