# i - j - type - ib
 41  62 +1 3259
 51  52 -1 3259
 29   3 -1 3260
 29  53 +1 3260
 42  61 +1 3260
 51  52 -1 3260
 29   2 -1 3261
 29  53 +1 3261
 42  61 +1 3261
 51  53 -1 3261
 28   2 -1 3262
 29  53 +1 3262
 41  62 +1 3262
 51  52 -1 3262
 29   2 -1 3263
 29  52 -1 3263
 29  53 +1 3263
 30  52 +1 3263
 41  62 +1 3263
 51  53 -1 3263
 29  52 +1 3264
 30   2 -1 3264
 41  62 +1 3264
 51  53 -1 3264
 29   1 -1 3265
 30  54 +1 3265
 41  62 +1 3265
 51  53 -1 3265
 30   1 -1 3266
 30  53 +1 3266
 41  62 +1 3266
 51  53 -1 3266
 29   1 -1 3267
 30  53 +1 3267
 41  61 +1 3267
 52  54 -1 3267
 30  53 +1 3268
 40  62 +1 3268
 52  53 -1 3268
 29  53 +1 3269
 40  62 +1 3269
 51  53 -1 3269
 29  53 +1 3270
 40  62 +1 3270
 50  53 -1 3270
 29  53 +1 3271
 30  63 -1 3271
 40  61 +1 3271
 50  53 -1 3271
 30  53 +1 3272
 40  61 +1 3272
 49  53 -1 3272
 27   1 -1 3273
 29  53 +1 3273
 41  61 +1 3273
 50  53 -1 3273
 28   1 -1 3274
 29  53 +1 3274
 39  61 +1 3274
 49  53 -1 3274
 28   2 -1 3275
 29  53 +1 3275
 40  62 +1 3275
 50  53 -1 3275
 28   1 -1 3276
 29  54 +1 3276
 40  61 +1 3276
 49  53 -1 3276
 28   1 -1 3277
 28  54 +1 3277
 39  62 +1 3277
 49  53 -1 3277
 27   1 -1 3278
 29  55 +1 3278
 40  62 +1 3278
 49  53 -1 3278
 27   1 -1 3279
 28  54 +1 3279
 40  61 +1 3279
 48  53 -1 3279
 27   1 -1 3280
 29  55 +1 3280
 40  61 +1 3280
 49  52 -1 3280
 27   1 -1 3281
 28  55 +1 3281
 40  62 +1 3281
 49  52 -1 3281
 29  56 +1 3282
 40  61 +1 3282
 50  53 -1 3282
 27   1 -1 3283
 29  56 +1 3283
 40  62 +1 3283
 50  53 -1 3283
 27   1 -1 3284
 29  56 +1 3284
 40  61 +1 3284
 51  53 -1 3284
 27   2 -1 3285
 29  56 +1 3285
 40  62 +1 3285
 51  52 -1 3285
 28  56 +1 3286
 40  62 +1 3286
 51  52 -1 3286
 28  56 +1 3287
 40  62 +1 3287
 51  52 -1 3287
 27   1 -1 3288
 28  56 +1 3288
 40  61 +1 3288
 51  52 -1 3288
 27   1 -1 3289
 28  56 +1 3289
 40  62 +1 3289
 51  53 -1 3289
 27   1 -1 3290
 27  56 +1 3290
 39  62 +1 3290
 50  52 -1 3290
 27   2 -1 3291
 27  56 +1 3291
 39  62 +1 3291
 52  52 -1 3291
 27  56 +1 3292
 28   2 -1 3292
 39  62 +1 3292
 51  52 -1 3292
 26  56 +1 3293
 28   2 -1 3293
 39  62 +1 3293
 49  52 -1 3293
 50  52 +1 3293
 52  52 -1 3293
 26  57 +1 3294
 29   2 -1 3294
 39  62 +1 3294
 51  52 -1 3294
 26  57 +1 3295
 29   2 -1 3295
 39  63 +1 3295
 51  52 -1 3295
 27  55 +1 3296
 29   2 -1 3296
 40  62 +1 3296
 51  53 -1 3296
 27  56 +1 3297
 29   2 -1 3297
 39  62 +1 3297
 51  53 -1 3297
 26  56 +1 3298
 30   2 -1 3298
 39  62 +1 3298
 50  53 -1 3298
 25  57 +1 3299
 30   2 -1 3299
 39  63 +1 3299
 48  51 -1 3299
 25  56 +1 3300
 30   2 -1 3300
 40  63 +1 3300
 48  51 -1 3300
 25  56 +1 3301
 29   3 -1 3301
 40  63 +1 3301
 49  51 -1 3301
 25  55 +1 3302
 29   1 -1 3302
 39  63 +1 3302
 50  52 -1 3302
 25  54 +1 3303
 29   2 -1 3303
 40  63 +1 3303
 49  52 -1 3303
 25  55 +1 3304
 30   2 -1 3304
 40  62 +1 3304
 50  52 -1 3304
 26  55 +1 3305
 27   3 -1 3305
 28   3 +1 3305
 29   1 -1 3305
 40  63 +1 3305
 49  52 -1 3305
 26  55 +1 3306
 27   2 -1 3306
 40  63 +1 3306
 49  52 -1 3306
 26  56 +1 3307
 27   2 -1 3307
 39  62 +1 3307
 50  52 -1 3307
 26  55 +1 3308
 28   2 -1 3308
 40  62 +1 3308
 50  52 -1 3308
 26  55 +1 3309
 28   1 -1 3309
 40  62 +1 3309
 51  52 -1 3309
 25  53 +1 3310
 28   2 -1 3310
 39  63 +1 3310
 51  53 -1 3310
 26  54 +1 3311
 28   1 -1 3311
 39  63 +1 3311
 51  53 -1 3311
 26  54 +1 3312
 29   2 -1 3312
 39  63 +1 3312
 50  52 -1 3312
 26  53 +1 3313
 29   1 -1 3313
 39  63 +1 3313
 51  52 -1 3313
 26  53 +1 3314
 29   1 -1 3314
 39  62 +1 3314
 51  52 -1 3314
 25  54 +1 3315
 29   1 -1 3315
 39  62 +1 3315
 51  52 -1 3315
 25  54 +1 3316
 39  61 +1 3316
 51  52 -1 3316
 25  54 +1 3317
 28   1 -1 3317
 39  61 +1 3317
 51  52 -1 3317
 25  54 +1 3318
 28   1 -1 3318
 40  61 +1 3318
 50  52 -1 3318
 25  54 +1 3319
 40  61 +1 3319
 51  52 -1 3319
 25  55 +1 3320
 40  61 +1 3320
 51  52 -1 3320
 25  54 +1 3321
 28   1 -1 3321
 39  60 +1 3321
 51  53 -1 3321
 24  54 +1 3322
 29   1 -1 3322
 39  61 +1 3322
 46  25 -1 3322
 47  26 +1 3322
 51  53 -1 3322
 25  54 +1 3323
 28   1 -1 3323
 38  61 +1 3323
 51  53 -1 3323
 24  54 +1 3324
 29   1 -1 3324
 38  61 +1 3324
 51  52 -1 3324
 24  54 +1 3325
 28   1 -1 3325
 38  61 +1 3325
 52  52 -1 3325
 24  54 +1 3326
 28   1 -1 3326
 39  61 +1 3326
 52  52 -1 3326
 24  54 +1 3327
 27   1 -1 3327
 40  62 +1 3327
 51  52 -1 3327
 25  54 +1 3328
 27   1 -1 3328
 39  62 +1 3328
 51  52 -1 3328
 24  55 +1 3329
 27   1 -1 3329
 39  62 +1 3329
 52  53 -1 3329
 25  55 +1 3330
 27   1 -1 3330
 39  62 +1 3330
 51  53 -1 3330
 25  55 +1 3331
 27   1 -1 3331
 39  62 +1 3331
 51  52 -1 3331
 25  55 +1 3332
 28   1 -1 3332
 39  63 +1 3332
 51  52 -1 3332
 25  55 +1 3333
 28   1 -1 3333
 39  63 +1 3333
 51  53 -1 3333
 25  55 +1 3334
 28   1 -1 3334
 39  63 +1 3334
 51  53 -1 3334
 25  55 +1 3335
 28  62 -1 3335
 28  63 +1 3335
 39  62 +1 3335
 51  53 -1 3335
 25  55 +1 3336
 39  62 +1 3336
 51  53 -1 3336
 25  54 +1 3337
 38  63 +1 3337
 51  53 -1 3337
 25  53 +1 3338
 38  63 +1 3338
 49  52 -1 3338
 25  53 +1 3339
 29  63 -1 3339
 49  52 -1 3339
 25  53 +1 3340
 28  63 -1 3340
 38  63 +1 3340
 49  52 -1 3340
 25  53 +1 3341
 29  63 -1 3341
 38  63 +1 3341
 49  51 -1 3341
 25  52 +1 3342
 29  63 -1 3342
 37  63 +1 3342
 50  52 -1 3342
 26  52 +1 3343
 50  52 -1 3343
 27  51 +1 3344
 49  53 -1 3344
 26  52 +1 3345
 29  63 -1 3345
 37  63 +1 3345
 48  53 -1 3345
 26  51 +1 3346
 29  63 -1 3346
 37  63 +1 3346
 50  53 -1 3346
 26  53 +1 3347
 29  63 -1 3347
 49  53 -1 3347
 25  52 +1 3348
 37  63 +1 3348
 50  53 -1 3348
 25  52 +1 3349
 38   1 +1 3349
 51  53 -1 3349
 24  52 +1 3350
 29  63 -1 3350
 38   1 +1 3350
 50  53 -1 3350
 24  52 +1 3351
 30  63 -1 3351
 37   1 +1 3351
 50  52 -1 3351
 24  52 +1 3352
 29  63 -1 3352
 37   2 +1 3352
 50  53 -1 3352
 24  52 +1 3353
 29  63 -1 3353
 37   2 +1 3353
 52  53 -1 3353
 24  52 +1 3354
 29  62 -1 3354
 36   2 +1 3354
 52  53 -1 3354
 25  52 +1 3355
 29  63 -1 3355
 36   2 +1 3355
 52  52 -1 3355
 25  53 +1 3356
 29  62 -1 3356
 37   3 +1 3356
 52  52 -1 3356
 25  53 +1 3357
 29  63 -1 3357
 38   2 +1 3357
 52  52 -1 3357
 25  52 +1 3358
 29  63 -1 3358
 38   2 +1 3358
 52  52 -1 3358
 25  52 +1 3359
 29  62 -1 3359
 37   3 +1 3359
 52  52 -1 3359
 26  53 +1 3360
 30  63 -1 3360
 37   2 +1 3360
 53  54 -1 3360
 26  52 +1 3361
 30  63 -1 3361
 37   2 +1 3361
 52  53 -1 3361
 26  52 +1 3362
 30  62 -1 3362
 37   1 +1 3362
 52  54 -1 3362
 26  52 +1 3363
 30  62 -1 3363
 36   2 +1 3363
 52  53 -1 3363
 25  52 +1 3364
 30  62 -1 3364
 36   2 +1 3364
 53  53 -1 3364
 26  52 +1 3365
 31  62 -1 3365
 36   2 +1 3365
 52  54 -1 3365
 26  51 +1 3366
 30  61 -1 3366
 37   1 +1 3366
 52  54 -1 3366
 53  21 +1 3366
 54  21 -1 3366
 26  51 +1 3367
 29  61 -1 3367
 37   2 +1 3367
 52  54 -1 3367
 26  51 +1 3368
 29  62 -1 3368
 37   2 +1 3368
 52  53 -1 3368
 26  52 +1 3369
 29  61 -1 3369
 37   2 +1 3369
 52  53 -1 3369
 26  52 +1 3370
 29  61 -1 3370
 37   2 +1 3370
 52  53 -1 3370
 25  51 +1 3371
 29  61 -1 3371
 36   1 +1 3371
 52  53 -1 3371
 24  51 +1 3372
 29  61 -1 3372
 37   2 +1 3372
 52  53 -1 3372
 26  51 +1 3373
 29  61 -1 3373
 37   2 +1 3373
 52  53 -1 3373
 24  51 +1 3374
 29  61 -1 3374
 36   1 +1 3374
 51  53 -1 3374
 25  51 +1 3375
 30  61 -1 3375
 37   1 +1 3375
 51  53 -1 3375
 25  52 +1 3376
 31  62 -1 3376
 37   1 +1 3376
 37  63 +1 3376
 52  53 -1 3376
 25  52 +1 3377
 31  62 -1 3377
 37   2 +1 3377
 52  52 -1 3377
 25  52 +1 3378
 30  62 -1 3378
 37   2 +1 3378
 52  52 -1 3378
 25  52 +1 3379
 30  62 -1 3379
 37   1 +1 3379
 52  52 -1 3379
 25  52 +1 3380
 29  62 -1 3380
 38   1 +1 3380
 52  52 -1 3380
 25  52 +1 3381
 29  62 -1 3381
 52  53 -1 3381
 25  53 +1 3382
 30  62 -1 3382
 52  53 -1 3382
 25  52 +1 3383
 30  62 -1 3383
 37   1 +1 3383
 52  53 -1 3383
 25  52 +1 3384
 29  62 -1 3384
 38   1 +1 3384
 53  54 -1 3384
 26  51 +1 3385
 29  62 -1 3385
 38   3 +1 3385
 52  53 -1 3385
 25  51 +1 3386
 29  63 -1 3386
 38   3 +1 3386
 52  54 -1 3386
 25  52 +1 3387
 28  62 -1 3387
 38   1 +1 3387
 53  55 -1 3387
 25  52 +1 3388
 28  62 -1 3388
 38   1 -1 3388
 38   2 +1 3388
 38  63 +1 3388
 53  55 -1 3388
 25  51 +1 3389
 28  62 -1 3389
 38   1 +1 3389
 54  55 -1 3389
 24  51 +1 3390
 28  63 -1 3390
 38   1 +1 3390
 54  55 -1 3390
 24  51 +1 3391
 28  62 -1 3391
 39   1 +1 3391
 54  56 -1 3391
 25  52 +1 3392
 28  63 -1 3392
 39   1 +1 3392
 53  55 -1 3392
 24  52 +1 3393
 28  63 -1 3393
 39   1 +1 3393
 53  55 -1 3393
 25  52 +1 3394
 28  63 -1 3394
 38   1 +1 3394
 54  54 -1 3394
 24  52 +1 3395
 28  62 -1 3395
 38   1 +1 3395
 53  55 -1 3395
 24  52 +1 3396
 28  63 -1 3396
 38   1 +1 3396
 53  55 -1 3396
 24  52 +1 3397
 29  63 -1 3397
 39   2 +1 3397
 53  55 -1 3397
 23  53 +1 3398
 39   1 +1 3398
 53  55 +1 3398
 53  56 -1 3398
 54  54 -1 3398
 24  52 +1 3399
 29  63 -1 3399
 39   1 +1 3399
 54  53 -1 3399
 25  52 +1 3400
 39   1 +1 3400
 55  54 -1 3400
 24  54 +1 3401
 29  63 -1 3401
 55  54 -1 3401
 23  53 +1 3402
 29  63 -1 3402
 55  55 -1 3402
 23  53 +1 3403
 29  63 -1 3403
 54  54 -1 3403
 24  52 +1 3404
 29  63 -1 3404
 55  54 -1 3404
 23  52 +1 3405
 29  63 -1 3405
 55  54 -1 3405
 23  53 +1 3406
 29  63 -1 3406
 54  54 -1 3406
 23  52 +1 3407
 28  63 -1 3407
 39   1 +1 3407
 54  54 -1 3407
 23  52 +1 3408
 28  63 -1 3408
 39   1 +1 3408
 54  54 -1 3408
 23  52 +1 3409
 28  63 -1 3409
 55  55 -1 3409
 23  52 +1 3410
 28  63 -1 3410
 38   1 +1 3410
 54  55 -1 3410
 23  52 +1 3411
 28  63 -1 3411
 54  54 -1 3411
 23  52 +1 3412
 28  63 -1 3412
 55  55 -1 3412
 23  52 +1 3413
 28  63 -1 3413
 29  63 +1 3413
 30  63 -1 3413
 54  54 -1 3413
 22  52 +1 3414
 29  63 -1 3414
 54  54 -1 3414
 23  52 +1 3415
 28  62 -1 3415
 38   1 +1 3415
 53  55 -1 3415
 62  33 -1 3415
 63  33 +1 3415
 23  51 +1 3416
 29  63 -1 3416
 53  55 -1 3416
 23  51 +1 3417
 29  63 -1 3417
 53  54 -1 3417
 24  51 +1 3418
 30  62 -1 3418
 53  55 -1 3418
 24  51 +1 3419
 29  63 -1 3419
 53  54 -1 3419
 23  50 +1 3420
 29  63 -1 3420
 37   1 +1 3420
 54  54 -1 3420
 23  51 +1 3421
 29  63 -1 3421
 37   1 +1 3421
 54  54 -1 3421
 22  51 +1 3422
 29  63 -1 3422
 37   1 +1 3422
 54  54 -1 3422
 24  51 +1 3423
 29  63 -1 3423
 38   1 +1 3423
 54  54 -1 3423
 24  51 +1 3424
 29  63 -1 3424
 38   1 +1 3424
 53  54 -1 3424
 23  51 +1 3425
 29  63 -1 3425
 37   1 +1 3425
 54  54 -1 3425
 23  51 +1 3426
 37   1 +1 3426
 55  53 -1 3426
 23  52 +1 3427
 29  62 -1 3427
 37   2 +1 3427
 54  54 -1 3427
 23  51 +1 3428
 29  61 -1 3428
 37   1 +1 3428
 54  53 -1 3428
 22  51 +1 3429
 28  61 -1 3429
 54  54 -1 3429
 24  51 +1 3430
 28  61 -1 3430
 37   1 +1 3430
 54  54 -1 3430
 23  51 +1 3431
 28  61 -1 3431
 54  54 -1 3431
 23  51 +1 3432
 28  61 -1 3432
 39   1 +1 3432
 53  55 -1 3432
 22  51 +1 3433
 23  51 -1 3433
 24  51 +1 3433
 28  61 -1 3433
 53  55 -1 3433
 23  51 +1 3434
 28  61 -1 3434
 53  55 -1 3434
 23  51 +1 3435
 29  61 -1 3435
 53  55 -1 3435
 23  50 +1 3436
 28  61 -1 3436
 39  63 +1 3436
 53  55 -1 3436
 23  50 +1 3437
 28  60 -1 3437
 53  55 -1 3437
 23  50 +1 3438
 28  60 -1 3438
 40  63 +1 3438
 53  54 -1 3438
 23  50 +1 3439
 28  61 -1 3439
 41  63 +1 3439
 53  55 -1 3439
 23  50 +1 3440
 28  61 -1 3440
 40  62 +1 3440
 53  54 -1 3440
 23  50 +1 3441
 29  62 -1 3441
 40  62 +1 3441
 53  54 -1 3441
 23  50 +1 3442
 29  62 -1 3442
 40  62 +1 3442
 53  55 -1 3442
 24  50 +1 3443
 29  62 -1 3443
 40  63 +1 3443
 53  55 -1 3443
 23  50 +1 3444
 28  62 -1 3444
 53  55 -1 3444
 23  50 +1 3445
 28  62 -1 3445
 39  63 +1 3445
 53  55 -1 3445
 23  50 +1 3446
 28  61 -1 3446
 40  63 +1 3446
 53  55 -1 3446
 23  51 +1 3447
 28  62 -1 3447
 39  63 +1 3447
 53  55 -1 3447
 23  50 +1 3448
 28  62 -1 3448
 39  63 +1 3448
 53  55 -1 3448
 22  50 +1 3449
 28  62 -1 3449
 39  63 +1 3449
 53  55 -1 3449
 23  51 +1 3450
 28  62 -1 3450
 39  63 +1 3450
 54  55 -1 3450
 23  51 +1 3451
 28  62 -1 3451
 38  62 +1 3451
 55  53 -1 3451
 23  51 +1 3452
 29  62 -1 3452
 38  62 +1 3452
 55  53 -1 3452
 23  51 +1 3453
 29  62 -1 3453
 38  62 +1 3453
 54  54 -1 3453
 23  50 +1 3454
 29  62 -1 3454
 38  62 +1 3454
 54  54 -1 3454
 23  50 +1 3455
 30  62 -1 3455
 38  62 +1 3455
 54  54 -1 3455
 22  50 +1 3456
 30  62 -1 3456
 38  62 +1 3456
 55  53 -1 3456
 23  50 +1 3457
 30  63 -1 3457
 38  62 +1 3457
 55  53 -1 3457
 23  51 +1 3458
 30  63 -1 3458
 38  62 +1 3458
 54  53 -1 3458
 23  51 +1 3459
 31  62 -1 3459
 38  63 +1 3459
 53  54 -1 3459
 23  51 +1 3460
 30  62 -1 3460
 38  62 +1 3460
 53  54 -1 3460
 21  50 +1 3461
 22  50 -1 3461
 23  50 +1 3461
 31  63 -1 3461
 38  63 +1 3461
 53  54 -1 3461
 23  50 +1 3462
 31  63 -1 3462
 38  62 +1 3462
 53  54 -1 3462
 23  49 +1 3463
 31  63 -1 3463
 37  62 +1 3463
 54  54 -1 3463
 23  49 +1 3464
 31  63 -1 3464
 37  62 +1 3464
 54  54 -1 3464
 22  49 +1 3465
 31  63 -1 3465
 37  62 +1 3465
 53  54 -1 3465
 23  50 +1 3466
 30  62 -1 3466
 36  19 -1 3466
 37  19 +1 3466
 37  63 +1 3466
 53  53 -1 3466
 23  50 +1 3467
 30  62 -1 3467
 36  19 -1 3467
 37  19 +1 3467
 37  62 +1 3467
 53  53 -1 3467
 24  50 +1 3468
 30  62 -1 3468
 37  62 +1 3468
 53  54 -1 3468
 25  50 +1 3469
 29  63 -1 3469
 37  63 +1 3469
 38  63 -1 3469
 39  63 +1 3469
 53  54 -1 3469
 24  50 +1 3470
 30  62 -1 3470
 39  63 +1 3470
 53  53 -1 3470
 24  49 +1 3471
 30  62 -1 3471
 38  63 +1 3471
 53  53 -1 3471
 23  49 +1 3472
 30  62 -1 3472
 38  63 +1 3472
 53  53 -1 3472
 24  49 +1 3473
 30  63 -1 3473
 38  63 +1 3473
 52  53 -1 3473
 24  49 +1 3474
 29  62 -1 3474
 38  63 +1 3474
 52  52 -1 3474
 25  50 +1 3475
 29  63 -1 3475
 38  63 +1 3475
 52  53 -1 3475
 25  49 +1 3476
 29  62 -1 3476
 38  63 +1 3476
 51  52 -1 3476
 24  48 +1 3477
 29  62 -1 3477
 38  63 +1 3477
 51  53 -1 3477
 24  49 +1 3478
 29  62 -1 3478
 51  52 -1 3478
 24  50 +1 3479
 30  62 -1 3479
 37  63 +1 3479
 52  53 -1 3479
 24  49 +1 3480
 30  62 -1 3480
 51  53 -1 3480
 24  49 +1 3481
 30  61 -1 3481
 51  53 -1 3481
 25  49 +1 3482
 30  63 -1 3482
 51  53 -1 3482
 25  49 +1 3483
 29  61 -1 3483
 39  63 +1 3483
 51  53 -1 3483
 25  49 +1 3484
 29  62 -1 3484
 51  53 -1 3484
 25  49 +1 3485
 30  62 -1 3485
 51  53 -1 3485
 25  49 +1 3486
 30  62 -1 3486
 51  53 -1 3486
 25  49 +1 3487
 30  62 -1 3487
 51  56 -1 3487
 24  49 +1 3488
 30  63 -1 3488
 39  63 +1 3488
 51  55 -1 3488
 23  50 +1 3489
 30  62 -1 3489
 39  63 +1 3489
 51  55 -1 3489
 24  50 +1 3490
 30  62 -1 3490
 39  62 +1 3490
 51  55 -1 3490
 24  49 +1 3491
 31  62 -1 3491
 40  62 +1 3491
 51  55 -1 3491
 23  49 +1 3492
 30  62 -1 3492
 40  63 +1 3492
 51  55 -1 3492
 23  49 +1 3493
 30  62 -1 3493
 39  63 +1 3493
 51  55 -1 3493
 23  49 +1 3494
 30  62 -1 3494
 39  63 +1 3494
 51  55 -1 3494
 23  49 +1 3495
 31  63 -1 3495
 39  63 +1 3495
 51  55 -1 3495
 23  49 +1 3496
 31  62 -1 3496
 39  63 +1 3496
 52  55 -1 3496
 23  49 +1 3497
 31  62 -1 3497
 52  54 -1 3497
 23  49 +1 3498
 31  62 -1 3498
 52  54 -1 3498
 23  49 +1 3499
 30  62 -1 3499
 39  63 +1 3499
 52  54 -1 3499
 24  49 +1 3500
 30  62 -1 3500
 39  63 +1 3500
 52  54 -1 3500
 24  49 +1 3501
 30  62 -1 3501
 39  63 +1 3501
 49  54 +1 3501
 49  55 -1 3501
 51  55 -1 3501
 24  49 +1 3502
 30  61 -1 3502
 51  55 -1 3502
 24  49 +1 3503
 29  61 -1 3503
 38  63 +1 3503
 51  56 -1 3503
 24  50 +1 3504
 30  61 -1 3504
 52  55 -1 3504
 25  50 +1 3505
 31  61 -1 3505
 38   1 +1 3505
 51  55 -1 3505
 24  50 +1 3506
 31  62 -1 3506
 37   1 +1 3506
 51  55 -1 3506
 24  49 +1 3507
 30  62 -1 3507
 38   1 +1 3507
 51  55 -1 3507
 24  49 +1 3508
 30  62 -1 3508
 38   1 +1 3508
 51  55 -1 3508
 24  49 +1 3509
 31  63 -1 3509
 38   1 +1 3509
 45  30 -1 3509
 45  31 +1 3509
 51  55 -1 3509
 24  51 +1 3510
 31  63 -1 3510
 38   1 +1 3510
 51  55 -1 3510
 24  51 +1 3511
 30  63 -1 3511
 39   2 +1 3511
 52  54 -1 3511
 24  51 +1 3512
 31  62 -1 3512
 38   2 +1 3512
 52  54 -1 3512
 24  51 +1 3513
 31  63 -1 3513
 38   3 +1 3513
 52  54 -1 3513
 24  51 +1 3514
 31  63 -1 3514
 38   2 +1 3514
 52  54 -1 3514
 25  51 +1 3515
 31  63 -1 3515
 38   2 +1 3515
 52  54 -1 3515
 24  51 +1 3516
 31  63 -1 3516
 38   2 +1 3516
 51  55 -1 3516
 24  51 +1 3517
 31  62 -1 3517
 38   2 +1 3517
 52  54 -1 3517
 23  51 +1 3518
 31  62 -1 3518
 37   1 +1 3518
 52  53 -1 3518
 24  51 +1 3519
 30  62 -1 3519
 37   2 +1 3519
 52  53 -1 3519
 24  50 +1 3520
 30  62 -1 3520
 37   3 +1 3520
 51  54 -1 3520
 24  50 +1 3521
 30  62 -1 3521
 37   3 +1 3521
 52  54 -1 3521
 24  50 +1 3522
 30  62 -1 3522
 37   3 +1 3522
 52  54 -1 3522
 24  49 +1 3523
 30  62 -1 3523
 38   3 +1 3523
 52  55 -1 3523
 24  49 +1 3524
 31  62 -1 3524
 37   3 +1 3524
 52  55 -1 3524
 24  49 +1 3525
 31  62 -1 3525
 38   4 +1 3525
 52  54 -1 3525
 24  49 +1 3526
 32  62 -1 3526
 38   4 +1 3526
 52  54 -1 3526
 24  49 +1 3527
 30  62 -1 3527
 38   3 +1 3527
 52  54 -1 3527
 24  49 +1 3528
 31  63 -1 3528
 38   3 +1 3528
 52  55 -1 3528
 24  49 +1 3529
 32  63 -1 3529
 37   3 +1 3529
 52  55 -1 3529
 25  49 +1 3530
 32  63 -1 3530
 37   3 +1 3530
 52  55 -1 3530
 25  49 +1 3531
 32  63 -1 3531
 37   3 +1 3531
 52  55 -1 3531
 25  49 +1 3532
 32  63 -1 3532
 37   2 +1 3532
 52  55 -1 3532
 26  49 +1 3533
 31  63 -1 3533
 37   2 +1 3533
 52  55 -1 3533
 25  48 +1 3534
 31  63 -1 3534
 38   2 +1 3534
 52  55 -1 3534
 26  48 +1 3535
 30  63 -1 3535
 37   3 +1 3535
 52  55 -1 3535
 25  48 +1 3536
 31  63 -1 3536
 38   4 +1 3536
 52  56 -1 3536
 25  48 +1 3537
 30  63 -1 3537
 38   4 +1 3537
 53  56 -1 3537
 25  49 +1 3538
 31  63 -1 3538
 37   4 +1 3538
 53  56 -1 3538
 25  49 +1 3539
 37   4 +1 3539
 53  56 -1 3539
 25  48 +1 3540
 25  51 -1 3540
 26  52 +1 3540
 31  62 -1 3540
 37   4 +1 3540
 51  55 -1 3540
 25  48 +1 3541
 25  51 -1 3541
 25  52 +1 3541
 36   3 +1 3541
 52  55 -1 3541
 26  48 +1 3542
 38   3 +1 3542
 52  55 -1 3542
 26  48 +1 3543
 36   3 +1 3543
 52  55 -1 3543
 26  49 +1 3544
 32  63 -1 3544
 37   1 +1 3544
 50  55 -1 3544
 51  55 +1 3544
 52  55 -1 3544
 26  48 +1 3545
 37   1 +1 3545
 52  55 -1 3545
 26  48 +1 3546
 38   2 +1 3546
 51  55 -1 3546
 26  48 +1 3547
 36   1 +1 3547
 37   2 -1 3547
 38   2 +1 3547
 51  55 -1 3547
 26  49 +1 3548
 37   1 +1 3548
 51  56 -1 3548
 27  48 +1 3549
 36   1 +1 3549
 51  56 -1 3549
 27  48 +1 3550
 36   1 +1 3550
 52  54 -1 3550
 52  55 +1 3550
 52  56 -1 3550
 26  48 +1 3551
 52  55 -1 3551
 27  48 +1 3552
 52  55 -1 3552
 26  49 +1 3553
 26  50 -1 3553
 26  51 +1 3553
 51  55 -1 3553
 25  52 +1 3554
 51  56 -1 3554
 26  52 +1 3555
 51  56 -1 3555
 26  52 +1 3556
 51  56 -1 3556
 26  52 +1 3557
 51  57 -1 3557
 26  51 +1 3558
 51  57 -1 3558
 25  51 +1 3559
 51  55 -1 3559
 25  50 +1 3560
 51  55 -1 3560
 25  50 +1 3561
 52  56 -1 3561
 26  50 +1 3562
 52  56 -1 3562
 26  49 +1 3563
 51  56 -1 3563
 27  51 +1 3564
 51  56 -1 3564
 26  52 +1 3565
 52  55 -1 3565
 27  51 +1 3566
 52  55 -1 3566
 27  52 +1 3567
 27  53 -1 3567
 27  54 +1 3567
 52  57 -1 3567
 27  54 +1 3568
 53  56 -1 3568
 18  16 +1 3569
 19  16 -1 3569
 28  54 +1 3569
 53  56 -1 3569
 27  52 +1 3570
 53  56 -1 3570
 27  51 +1 3571
 52  56 -1 3571
 27  52 +1 3572
 52  56 -1 3572
 27  52 +1 3573
 52  56 -1 3573
 27  53 +1 3574
 52  56 -1 3574
 27  52 +1 3575
 52  57 -1 3575
 27  52 +1 3576
 52  57 -1 3576
 26  53 +1 3577
 52  57 -1 3577
 26  52 +1 3578
 52  57 -1 3578
 25  53 +1 3579
 52  58 -1 3579
 25  52 +1 3580
 53  56 -1 3580
 25  30 +1 3581
 25  31 -1 3581
 25  52 +1 3581
 52  57 -1 3581
 25  52 +1 3582
 53  57 -1 3582
 25  52 +1 3583
 52  56 -1 3583
 25  52 +1 3584
 52  57 -1 3584
 25  52 +1 3585
 51  57 -1 3585
 25  52 +1 3586
 51  57 -1 3586
 24  52 +1 3587
 52  57 -1 3587
 25  50 +1 3588
 52  58 -1 3588
 25  52 +1 3589
 52  58 -1 3589
 24  52 +1 3590
 52  58 -1 3590
 24  51 +1 3591
 51  57 -1 3591
 24  52 +1 3592
 51  57 -1 3592
 23  51 +1 3593
 51  57 -1 3593
 23  50 +1 3594
 50  57 -1 3594
 22  51 +1 3595
 50  57 -1 3595
 23  51 +1 3596
 50  57 -1 3596
 22  51 +1 3597
 50  57 -1 3597
 23  51 +1 3598
 50  57 -1 3598
 50  58 +1 3598
 50  59 -1 3598
 23  51 +1 3599
 50  60 -1 3599
 23  51 +1 3600
 50  60 -1 3600
 23  50 +1 3601
 50  60 -1 3601
 23  50 +1 3602
 50  60 -1 3602
 23  50 +1 3603
 50  59 -1 3603
 23  50 +1 3604
 50  59 -1 3604
 23  50 +1 3605
 50  60 -1 3605
 23  50 +1 3606
 50  59 -1 3606
 23  50 +1 3607
 50  59 -1 3607
 24  49 +1 3608
 50  59 -1 3608
 24  49 +1 3609
 50  58 -1 3609
 24  49 +1 3610
 50  58 -1 3610
 24  49 +1 3611
