# ib - T - <M>b - <M> - sigma_M
   5470 1.00  0.19857944  0.23623132  0.00057442
   5480 1.00  0.18233335  0.23609165  0.00057449
   5490 1.00  0.17747971  0.23593340  0.00057503
   5500 1.00  0.17732613  0.23575083  0.00057629
   5510 1.00  0.18050249  0.23559107  0.00057686
   5520 1.00  0.18856762  0.23544888  0.00057698
   5530 1.00  0.16810681  0.23527416  0.00057800
   5540 1.00  0.18247754  0.23511558  0.00057855
   5550 1.00  0.16809760  0.23494601  0.00057941
   5560 1.00  0.17832133  0.23476986  0.00058047
   5570 1.00  0.16621117  0.23459213  0.00058157
   5580 1.00  0.18702540  0.23441691  0.00058264
   5590 1.00  0.17596153  0.23427887  0.00058268
   5600 1.00  0.19171144  0.23413991  0.00058273
   5610 1.00  0.20493635  0.23404409  0.00058192
   5620 1.00  0.19904166  0.23394675  0.00058114
   5630 1.00  0.18528687  0.23382788  0.00058076
   5640 1.00  0.18726545  0.23369066  0.00058080
   5650 1.00  0.16944272  0.23354903  0.00058096
   5660 1.00  0.16070878  0.23335518  0.00058261
   5670 1.00  0.16703280  0.23315817  0.00058436
   5680 1.00  0.17268727  0.23298541  0.00058533
   5690 1.00  0.19041138  0.23284301  0.00058548
   5700 1.00  0.19425265  0.23273742  0.00058486
   5710 1.00  0.19945291  0.23264833  0.00058398
   5720 1.00  0.20375033  0.23256711  0.00058298
   5730 1.00  0.19645327  0.23247181  0.00058220
   5740 1.00  0.20226517  0.23239131  0.00058120
   5750 1.00  0.21441172  0.23232227  0.00058007
   5760 1.00  0.20740475  0.23226964  0.00057878
   5770 1.00  0.18479276  0.23217642  0.00057802
   5780 1.00  0.19675193  0.23207602  0.00057737
   5790 1.00  0.17666564  0.23194853  0.00057728
   5800 1.00  0.19307893  0.23181934  0.00057722
   5810 1.00  0.18018276  0.23169057  0.00057716
   5820 1.00  0.16930076  0.23152545  0.00057802
   5830 1.00  0.16693224  0.23135775  0.00057894
   5840 1.00  0.16332602  0.23117847  0.00058020
   5850 1.00  0.17707355  0.23102400  0.00058076
   5860 1.00  0.18982183  0.23089598  0.00058067
   5870 1.00  0.19334334  0.23080441  0.00057990
   5880 1.00  0.19444715  0.23070651  0.00057924
   5890 1.00  0.19167545  0.23061104  0.00057854
   5900 1.00  0.21232862  0.23054070  0.00057750
   5910 1.00  0.20414225  0.23047823  0.00057637
   5920 1.00  0.21439552  0.23043234  0.00057509
   5930 1.00  0.22004349  0.23042607  0.00057365
   5940 1.00  0.21854335  0.23039627  0.00057227
   5950 1.00  0.22821622  0.23037478  0.00057087
   5960 1.00  0.20208593  0.23033032  0.00056966
   5970 1.00  0.20155907  0.23025955  0.00056867
   5980 1.00  0.19600331  0.23017127  0.00056794
   5990 1.00  0.19002818  0.23007877  0.00056728
   6000 1.00  0.19574923  0.22998333  0.00056666
   6010 1.00  0.19504984  0.22988163  0.00056617
   6020 1.00  0.19082700  0.22979382  0.00056546
   6030 1.00  0.17878145  0.22968139  0.00056518
   6040 1.00  0.17657453  0.22955328  0.00056523
   6050 1.00  0.17894801  0.22943704  0.00056504
   6060 1.00  0.17993696  0.22929664  0.00056540
   6070 1.00  0.18629022  0.22919556  0.00056492
   6080 1.00  0.19972694  0.22912169  0.00056403
   6090 1.00  0.19375541  0.22904334  0.00056319
   6100 1.00  0.19363031  0.22896374  0.00056239
   6110 1.00  0.20046659  0.22887551  0.00056172
   6120 1.00  0.19926742  0.22880784  0.00056077
   6130 1.00  0.19350345  0.22873414  0.00055991
   6140 1.00  0.18509617  0.22863592  0.00055942
   6150 1.00  0.18301200  0.22852996  0.00055908
   6160 1.00  0.17984012  0.22842396  0.00055874
   6170 1.00  0.17650363  0.22831106  0.00055856
