# Step    x                  y                  z
11700      1.54231084    4.66119652   -3.56862355
11700      0.75097804   -3.68719880    8.76163663
11700      0.58703558   -3.29419102    3.90647808
11700      2.08803858   -0.54949517    6.29697573
11700     -1.86106190    1.09317379    2.62428739
11700      1.35419227   -1.30758663   -2.54231199
11700     -0.33189060    0.27376780   -2.23584339
11700      1.48976400    3.31376199   -6.93354178
11700     -2.02765901   -1.98505937   -3.28949417
11700     -1.32811122   -2.59184723   -2.76491277
11700      2.03649210    1.49108264    4.54300821
11700     -3.29945807   -1.07702214   -7.99832245
11700      1.51638732   -0.62707635    1.23841164
11700      1.74499453    1.84801498    2.53819508
11700     -0.49482999   -1.06370872    1.11660213
11700      1.55365716    1.25259115    2.11905497
11700      0.55808948   -4.12890915   -1.22734885
11700     -1.61211660   -2.10829394    4.64274230
11700      3.67834819   -3.11020906   -3.69468679
11700     -0.15296172   -1.51188435    4.39159389
11700      5.14103055   -6.00586489   -6.64798881
11700     -1.30763002   -1.47014503   -2.46467564
11700     -0.04232548    1.52208689    4.82432450
11700     -1.03968576   -1.04579469    1.29706044
11700      1.80321677   -1.89949737    8.29604634
11700      0.76621466    0.27331024   -2.52926104
11700      2.33862933   -1.50525313   -7.25612434
11700     -0.83883860    0.51182096   -4.36119742
11700      0.77591420   -1.87825389    4.82640901
11700     -2.55986592    1.95908702   10.41371374
11700      0.30051079   -3.46226546    1.54882344
11700      2.80538901   -3.81171073   -4.59625651
11700      0.39998266    0.43482969   -2.98019907
11700      0.28577091   -0.39423545    3.00896961
11700      1.23107989   -0.11661323    3.78640650
11700      0.86431516   -2.57088049   -5.11007687
11700      0.64375837   -1.22802562    4.73582117


11800     -2.85161754    0.36558363    2.48156737
11800      2.26901572   -4.63212757   -6.52054005
11800      1.21635499    0.11115745    2.61481394
11800     -1.20937527   -4.03270180   -7.29353067
11800      1.67863315    3.92994502   -4.74949975
11800      5.39762909    0.80584720   -2.32404189
11800     -1.43847255    3.47246815   -2.26436246
11800     -4.58954818    0.71071463    5.44332930
11800     -2.79578605    0.20419134   -4.40180070
11800     -3.33540345    3.01424881    4.38208324
11800     -2.77273924    1.94999859   -2.29924124
11800     -5.53718020    2.32066903   -5.43051377
11800     -0.57330262    0.02998170    2.29625967
11800      2.34301738   -1.59180365    3.58427385
11800     -0.21722626    0.46877043   -1.18173788
11800      2.80995097    1.77121030   -3.10757818
11800      4.98685001    0.36140912    3.81232928
11800     -5.90652304    1.51875611    4.94503355
11800     -0.04540798   -1.37401693    1.65201922
11800     -1.07059664   -0.63165405    1.42844651
11800     -2.70816129   -2.47309175    6.69873769
11800      0.93166137    3.12984495   -6.84105814
11800     -0.52761500    0.68155560    2.99607585
11800     -0.79682475   -3.20509318    5.58580591
11800      1.08010215   -0.97469904   -2.57514390
11800     -1.21299391    0.29435344    2.74717636
11800     -2.44846914    1.72707973   -3.94170952
11800      4.03986721    5.07664679   -6.65401541
11800      4.91701252    1.79850812   -0.43797067
11800      5.92514981    1.36137812    7.57978924
11800      0.49865218   -2.29253271   -1.29651693
11800     -4.75276692   -1.28045512    2.84515179
11800      0.27530996   -2.19978982   -1.11681938
11800      5.76186187   -4.91497677    4.65133374
11800     -1.55093134   -0.72869789   -2.78987902
11800      3.88662442    0.89143496    4.43167620
11800      3.78607815    3.43109260    4.20265423
11800     -1.83649135    3.05849273   -6.65927582
11800     -2.86254788   -6.72193769    7.06032406
11800      2.45579892    3.80008615    4.83722364
11800     -2.26856578    1.94629215    3.54596463
11800      5.39470785   -1.45964036   -3.41216164
11800     -0.35392595    1.61002844    2.09027881
11800     -3.08769743    0.76049379    4.29164325
11800      1.98099046    0.00801164   -2.27021140
11800     -2.60729021    2.21346935    3.35860901
11800     -1.12372850    2.27820129   -2.00999079
11800     -1.53014735    1.79885008   -3.80928774
11800     -7.20468305   -4.16454915   -7.71221620
11800     -4.34865169   -1.20491203    5.12450071
11800      8.06036208   -0.92111227    5.28212155
11800     -3.43531913    2.31813451    6.58529770
11800      0.42783784    0.11134993    2.48489461
11800      0.44253024   -2.75487931   -6.15279649
11800     -0.47563579    3.23939709   -5.92190829
11800     -2.36015918    3.11001647    4.65729418
11800      3.30696081   -1.38212985   -2.96369594
11800      2.39593046    2.53696586    3.44110910
11800     -4.57782710    3.30796521   -0.44837938
11800     -3.58236377   -1.67122943   -5.26753222
11800     -0.38661358    5.25354911   -2.25168177
11800      0.16237611    3.49971376   -4.50597969
11800     -6.08996228    6.44064163    3.81424149
11800     -1.37040119   -1.82168333   -3.82873851
11800      2.95804047    4.95966136    1.70337015
11800     -3.35376732   -1.14414272    2.76411509
11800      0.92159417   -0.23189332    4.02266934
11800     -0.92932334    0.31001550   -1.36140310
11800      0.49042429    1.83463453    1.58220632
11800     -0.89437563    2.40581563   -4.97161086
11800     -6.04495440    0.39389098   -5.15179525
11800     -0.38486764    0.32111913   -5.57613161
11800     -1.86684857   -5.10129691   -2.38192978
11800     -2.77179513   -0.45984589   -3.09657450
11800      1.04061252   -1.16339290    3.98931878
11800     -1.25340056   -1.38750300    2.53962501
11800      1.41845461    0.12819050    0.69781684
11800     -1.06127426   -1.64616060   -3.90296978
11800     -6.29643399    0.06367447   -7.73857036
11800     -0.84968736    1.40567621    4.64427813
11800      1.01708354    1.08171877    2.20991718
11800      0.30626308    1.53356430   -0.65317936
11800      2.22427522   -0.92755200   -3.46020880
11800      0.77618821   -1.74216192    3.12225040
11800     -2.00063606    0.44178345   -4.05898095
11800      0.87970427   -3.40209916    1.74207919
11800      0.63763046   -0.10959679   -5.46000557
11800      1.26400603    7.35560928    1.96597080
11800      6.05977033   -3.63283526   -2.18263378
11800      1.11866777    1.70903620    4.43596053
11800     -3.18778191    1.43171179   -2.41094377
11800      0.82513847   -2.18599068    1.14198396
11800      2.92799893   -0.76285765    2.23196888
11800     -0.43458878    0.11282540    2.76597642
11800     -1.53247027    0.85713219    3.59775252
11800     -1.35542185   -0.60424627   -5.72462202
11800     -3.78547610   -1.45958102    3.18569206
11800      0.63085521   -2.05044082    4.17423716
11800     -1.08725543    3.21157229    3.23525477
11800      2.04576469    0.27470945    2.57645337


11900     -0.85710230    0.16794833    0.38770617
11900     -0.38825119   -3.75914598    2.20354480
11900      1.80846053    2.07465021   -5.21030144
11900     -1.17523743   -2.17509961   -2.26644090
11900      1.24786506   -1.95164475    3.15973568
11900      1.71835116    1.51846948    5.02216917
11900     -2.09672128   -2.64488767   -5.37388755
11900      3.72568577   -1.07689209   -7.64644994
11900      2.21498549   -2.80220029   -1.85696735
11900      1.45760372    2.78895458   -1.78647743
11900     -0.47004556    1.85614968   -3.79752987
11900      0.80201660   -0.18677347   -2.78345546
11900      0.00851309   -1.75105368    3.55576323
11900      0.30333704    1.44364934    2.26694928
11900     -1.68767403    0.82984236    7.09069522
11900     -4.21628701   -2.34138976   -3.09056528
11900      2.72821052   -0.87511198    2.99127125
11900      0.69905410   -0.27311574   -5.17702566
11900      1.15569506   -0.23674700    8.26993565
11900      2.45076101   -1.58798152   -4.90461771
11900      2.02606688    4.14074800    2.73793187
11900     -3.51286616    1.79910843   -2.14266619
11900     -1.16060968    2.10169970   -3.62188880
11900      0.08178430   -2.26577621   -3.49007276
11900      5.09794894    2.78371171   -3.41929143
11900      0.55151594    2.40138663    2.44412119
11900      4.59385456   -0.33909003    4.37031480
11900     -0.11770404   -0.34855133    1.28851249
11900      1.34473800    3.53103940   -2.66593801
11900      0.05227734   -1.80044854   -1.33205607
11900      0.03213377    0.67779709    2.56345453
11900     -0.75077862   -2.25110708   -4.02594571
11900      0.39773598    2.44642578   -2.03736071
11900     -0.34819701   -0.97267036    1.35331309
11900      0.96158926    0.21815719   -0.79280315
11900      1.05238716    5.42709354    3.59870685
11900     -2.74701475    1.33814705    3.77865602
11900     -0.32163736    1.65684123    4.77361733
11900      1.27159544    0.36823614   -3.22472802
11900      0.26823252   -1.15232619   -3.79444279
11900     -1.12798859   -0.29344989   -3.37167170
11900      2.88971753    2.10404285   -6.77203130
11900     -0.06149582    1.49719154    6.51031864
11900     -3.62231913   -0.74280756   -4.61121829
11900      0.06606991   -5.20766778   -2.84440863
11900     -2.47255860   -1.08416978   -3.75781189
11900     -1.94118230    4.54418848   -5.82281742
11900      1.57838301   -4.71810222    9.37460969
11900      4.60491807    2.74709671   -6.56608204
11900     -4.56165274    4.70141627    5.65629061
11900     -2.97711011   -2.40229727    1.41443169
11900      0.55352646   -0.20772327    1.68064906
11900      0.61926356    1.80188025    3.47327765
11900     -1.00685705   -1.02754301   -3.52655061
11900     -2.28044997    2.02384606   -1.86968309
11900      1.49918316   -3.19338888    1.98441204
11900     -0.67799297    2.25963023   -3.31064545
11900     -1.62198911   -3.70664924   -1.80625033
11900      0.22076453    1.46563094    5.72206743
11900     -1.21939963    4.17078852   -2.46725460
11900      3.15072111    0.22299685    4.57727931
11900     -2.39823424    1.11400468   -5.58082091
11900     -1.49819561    1.15313263    5.98558994
11900     -3.45273680   -1.78008906    6.93966051
11900      3.07997326   -1.49919253   -3.42342949
11900      2.24494575   -0.50576562   -3.38196739
11900     -0.57809935   -0.01753047    1.99958734
11900     -0.74595707    1.66877106   -6.51626443
11900     -1.60971333    0.49715319    4.37905320
11900      1.95078722    1.08931551   -5.54842240
11900      1.45060384   -0.46821553   -7.99197457
11900     -1.16485376   -0.86182725    1.95291670
11900     -1.94430731   -0.44631244    1.41146420
11900     -2.18432019   -0.99948674   -3.60256956
11900     -1.00347053   -2.40929267    3.08673154
11900     -4.16967144   -7.59289079    8.02302773
11900     -0.43443122   -0.70669103   -2.61647631
11900      4.34414716   -1.62413097   -2.41560098
11900     -0.41446960    0.01648936    2.55386360
11900     -0.88999513    0.97998694   -4.93311220
11900     -3.08578467    3.63537365    3.24733611
11900      2.98579189   -0.56084738   -2.85878436
11900     -0.68448017    1.36581226   -2.15484765
11900      1.96839309   -0.57008531    2.46198254
11900      1.43066994    0.65551114    6.04660775
11900     -1.01495155   -0.93427855   -1.27202937
11900     -0.52657319   -0.27393219   -7.45980116
11900      3.96711183    4.08733696    1.89956212
11900     -3.57952356   -2.31171475   -9.76428688
11900     -1.09028133   -5.03901306   -1.90235772
11900     -0.78253746    3.03106533    2.43509025
11900      1.86726705   -1.64299423   -3.17758231
11900     -0.77101630   -0.83875689    3.09306334
11900     -4.10429700   -2.90582454    5.56766809
11900      1.76904822   -5.01796501    1.68371867
11900     -1.13493305   -1.82673360    3.06877031
11900     -0.29184024    0.10079895    3.59486562
11900     -2.53214424   -0.40316747   -7.01254448
11900      1.77014864    0.42963965    1.31275574
11900      0.18468122   -0.03075192   -3.74753982


12000     -2.97302664    2.54732776   -5.02670681
12000     -1.64237444   -0.57729576    1.50852285
12000     -1.28068965   -3.51780409    2.65250532
12000      1.02362168    2.46595960    2.97748557
12000      4.08174730   -0.65692609    7.32619403
12000     -3.83187278    3.31033410    5.06864380
12000      2.61656990   -0.78448943   -1.11466206
12000      3.14564822   -4.87837879   -7.08201522
12000     -0.59528440   -0.82992487   -3.77642720
12000     -0.11599455    0.58182123    1.79168964
12000      0.16881380    2.26002514   -1.48176700
12000     -0.84692051    0.67719267    2.44937700
12000     -1.53041487   -1.09299584   -5.80666816
12000      2.79819161    1.15727513    5.25127079
12000      3.10700532   -4.25927131    3.75149073
12000      1.94078976   -0.19557893    2.35228439
12000     -4.22774194    4.56520025    5.32961773
12000     -1.60187171   -0.83806132    5.42393602
12000      5.55287083    0.55756707   10.38256957
12000      3.49485462    2.84178219   -3.56009800
12000     -0.99098265    1.06270855    1.88109765
12000      6.08140723    4.07933497   -2.01099889
12000      6.47032190    1.66094197   -2.20115752
12000      2.75495162    4.46452805   -5.92722224
12000      0.99111714   -3.81130021   -4.49313594
12000     -3.20487138   -1.98297923   -7.78706853
12000      0.25775831   -9.98669314    9.88768837
12000     -2.43522835    1.75205361    4.57685591
12000     -3.61433615   -2.48417352   -1.02137064
12000      4.17928393    2.02003458    7.58343388
12000      0.38981778    2.04457128   -4.84891517
12000     -1.00263481   -2.04719105   -2.93506800
12000     -0.81453572    2.26846079   -4.84437137
12000      0.29078825   -4.35374641   -3.10548838
12000      1.41090118    3.59630193    3.91080871
12000      5.49525930   -1.72229079  -10.21145950
12000      0.26382628    0.72903732    1.26892223
12000     -1.05292195   -1.54729559    1.23622918
12000     -4.69342089    0.75403651    5.17565702
12000     -2.33462116    2.78403600    2.62452264
12000      0.29149678    5.78553363   -5.79231716
12000      2.42812104    0.49096299   -4.70023580
12000     -3.30818273   -5.01282631    3.64372535
12000      3.12547030    0.59744507   -6.25064554
12000     -0.26528099    0.03768415   -3.67094897
12000     -0.30131370   -0.29461226    5.15023578
12000     -2.14466352   -2.30477194   -2.77742415
12000     -2.62242713   -2.56472139   -2.41802594
12000      3.29204576   -0.58668024   -4.52485651
12000      3.65333752    1.32003295    2.46881415
12000     -4.80822202    2.82585236    3.73598480
12000     -0.86111045   -2.60892499    4.36841257
12000     -0.16055571   -1.83118800    6.73937634
12000      1.21537662   -5.37899384   -4.23731515
12000      1.19252091    4.86700878    7.75191587
12000     -3.68444255    2.48136148    3.52962150
12000     -4.54212121    0.23636250    4.33707356
12000     -1.11603311    0.55248592   -2.05109961
12000     -2.30132838    3.31179227    3.43639120
12000      1.95892125    4.74641065    5.03951419
12000     -3.19569209   -1.19182109    2.96299443
12000      0.65021405    2.58522166   -1.33918914
12000      2.38058528   -2.25371285    4.78087421
12000     -3.44702997   -2.46897857    7.67624888
12000     -3.38349723   -0.92494602   -6.62257690
12000      0.74557997   -2.17691482   -8.09554894
12000     -0.41328809   -1.06384794   -2.06291286
12000      1.09441502   -1.18895960    7.16852826
12000      0.45960646   -0.74687173    2.41691347
12000     -0.32266573    0.48444936   -2.23463314
12000      1.03475289   -0.05247397    2.22002040
12000     -0.58408372   -6.52282028   -6.36970795
12000     -3.97029899    1.86937325    1.95604919
12000     -3.36296138    1.44609864    7.09491437
12000     -0.19805982   -3.11199587   -1.52417010
12000     -5.02072438   -4.48436447    1.01245806
12000     -1.44154079    1.06392018   -4.33395128
12000      2.03626886    0.31104172   -3.55162876
12000      0.48165127    0.53768454    2.72681347
12000     -2.05960755   -2.91940824   -5.34284605
12000      0.11478088    3.94767011    5.60226341
12000      0.89640352   -0.86164021    1.80011601
12000      0.77230248    0.63367132   -4.31818529
12000      0.94750993   -0.44754889   -3.26934706
12000     -0.50979728    0.50718953   -1.82424869
12000      1.01926814    0.03701364   -1.99993618
12000      1.67940031   -4.20979543   -4.77916612
12000     -0.28235071   -4.58644966    5.38175250
12000      1.89963510   -1.10149716   -6.62527691
12000      3.79009993    3.29822252   -1.52238879
12000      0.54945265   -0.23468806    7.28255840
12000      2.44525458    5.44399344    4.32078579
12000     -1.58907517    0.59241438    2.70779569
12000      0.56381330    2.94135029    1.48203927
12000      2.45086673    0.86908676    8.57939700
12000     -2.22098023   -3.41929999   -2.85930067
12000     -1.10772671   -0.60513316    1.97452944
12000     -4.33668623   -2.37200794   -4.24869068
12000     -5.91326183    0.09397454   -3.85263576
12000     -0.33994773    6.53766007    2.83074037


12100      2.54397928   -0.84280618    1.78807022
12100     -1.08357823   -0.83739863    3.49166647
12100      1.49877262   -3.85894120    1.89824268
12100     -0.51689555    0.47508357    0.33913782
12100      1.08975328   -4.10315242   -4.81583179
12100      4.07254205    3.62445605    2.68514207
12100      3.13246783    6.20428514    4.73193253
12100      0.49547972   -1.91595004   -1.74105492
12100     -5.35772595   -5.39018643    5.25386963
12100      1.11640232   -0.09885642    4.51916670
12100      1.77209712    3.45190619   -7.34384453
12100     -4.33193133    0.58722617    2.93670520
12100      5.88849022   -8.04419214    5.05383644
12100     -0.70728719    2.81587299    3.76578997
12100      1.79503637    0.32041117    2.09317332
12100      0.26044249    3.03907809    4.79688480
12100      4.48892413   -0.81550914   -4.15467075
12100     -3.25198637    1.76840127    4.35472773
12100     -0.26593246    2.33184423    4.65642922
12100      2.77944709    5.57089585    4.42335476
12100      5.16569648    2.27452085   -3.63107885
12100      4.00814204    4.35400347    3.15423389
12100     -2.97460448   -3.99369904    5.43181587
12100     -1.72824822    5.33724930    5.10716458
12100      2.22735892    0.10625417    3.30132370
12100      1.67439856   -1.96056531   -2.95494260
12100      0.10414878   -1.10152642   -3.15189555
12100      0.49042254   -1.73119906    2.80132182
12100     -0.97705563    1.22085870    3.10055658
12100     -0.96551703   -4.32116365    5.36443603
12100      2.06145501    0.97028758   -2.79398647
12100     -0.28963635    0.36227189   -1.86097379
12100      4.04026201   -1.97847322   -3.44156798
12100      0.90589305    3.96654261   -3.88841322
12100     -2.02446977   -1.03754147    0.39005304
12100     -0.12211238    0.15494976    0.60256130
12100      2.30197913    2.13539734   -2.46553023
12100     -0.03060970   -1.54274929    3.66157153
12100      1.59891957    3.03438577    3.51385052
12100     -0.72918433    1.18523226    1.40537349
12100     -0.76992233    0.83597853   -2.80333981
12100     -1.88744360    4.23262334   -2.76312587
12100      1.32184474   -0.04965106   -3.60744644
12100      0.63651585   -0.21703873    5.64858904
12100      1.07211699   -0.88956585   -3.54764275
12100     -2.63080341    2.05248623   -8.10767816
12100      2.83034904    2.19496625   -2.81693629
12100      1.43998240   -1.34265334    1.13325351
12100     -1.23259375   -2.29052757   -1.70945454
12100      0.30346593    1.60664737   -2.71218407
12100     -0.43348079   -6.24995358    2.13964511
12100      1.17741634    5.02370515    8.45619213
12100     -0.16419721    1.57279980    5.34610072
12100      3.09242435   -1.70273443    2.32339297
12100      3.71656119    0.76721312   -2.94360182
12100      0.95024138    0.57513199   -1.23794802
12100     -0.14374357    0.27320691   -4.43507342
12100     -4.28147793    0.19243924    2.11151627
12100     -3.29508801   -1.06525260    1.89689564
12100     -1.51666989   -1.83548904    3.99915662
12100     -0.27099100   -3.28003818    1.65017090
12100      1.16042464    0.58751913    1.31218042
12100      4.65838971    0.31044418    8.03867155
12100     -0.89255879   -1.75652821    2.64263875
12100      4.87788903   -2.11091507   -3.68192158
12100      0.99138462    0.64635897    1.29191788
12100     -1.12441940    3.70108630    5.20096001
12100      1.90422927   -1.94363332    2.78868530
12100      3.38333012    5.92306409   -8.48081910
12100     -2.62349435    3.35853008   -8.79094135
12100     -1.05277259    0.75582134    5.59541185
12100      1.71982457   -3.60904436   -5.86749862
12100      2.49759546   -1.07221569    3.74173203
12100     -3.21281075   -1.56621088  -12.67971023
12100      1.16308283   -4.96776182   -2.85733096
12100      3.03820061   -1.11833287   -6.18477973
12100      1.22631818    5.56233649   -3.28533061
12100      3.88601006    0.68179826   -5.19970813
12100      2.69518517   -2.39967102    5.75988520
12100     -0.36943198    2.94044658    8.67691179
12100     -2.06552790    5.46821776    8.61990748
12100      2.31116504   -6.40389161    2.22480370
12100      5.59586734    1.41063533    5.07542904
12100      0.99611459   -5.06032795    4.11548921
12100      0.73880446   -3.40611341    8.36768685
12100      0.32135732    0.64803130   -4.09940881
12100     -2.74218469   -0.90135814    1.93505121
12100     -0.13307808    0.20196811    3.75687848
12100     -0.89533172    3.27281528   -3.44885094
12100     -2.78898671    1.96292642   -0.84305920
12100     -0.57519700    1.53583025    2.64788723
12100      0.08218350   -0.15260803   -4.87940966
12100     -6.59725169  -10.22330520    2.74040473
12100      0.99171626   -3.55255752   -1.95263847
12100     -1.83419403    0.98566013   -0.89434914
12100     -1.89756699    1.44805932   -2.04486761
12100     -2.08432674    2.35584001   -3.34946464
12100      1.45639889   -2.31644200    5.76350548
12100      0.14297133    2.13082401   -1.13996493
12100      1.57894510   -2.56573527    0.75983073


12200     -1.09158536    3.50585246    2.14213540
12200      1.00787231   -0.93446653    4.61058329
12200     -3.26095463   -1.98077495    4.15670085
12200      5.56571267    0.94837785    7.42084710
12200      0.88620554    0.31606660    2.85838298
12200     -1.28610959   -2.80611246    4.92634053
12200     -0.25331984   -0.89971207   -7.32599131
12200     -2.33242274   -0.62471561   -2.22467408
12200     -0.77408351    0.07413333    3.03392615
12200      3.08224267    4.02391897    1.33294670
12200      0.39750080   -1.68225109   -4.27091852
12200     -0.82279542   -0.60754709    4.54615773
12200      0.38480754   -1.81474293    5.50799637
12200      0.67034052   -0.52271432   -5.90105539
12200      0.12745914    0.50414803    4.14275205
12200     -2.92522154   -7.92089011   -8.25080504
12200     -0.81456691   -8.79574313   -1.23269183
12200     -3.91128135    3.26140489   -4.18838927
12200      2.58409015   -0.33798673   -6.76233365
12200      0.60246851   -0.20488079   -1.00578503
12200     -2.71381544    2.00844576  -12.40404372
12200     -1.43076410    1.87361262    2.57064875
12200      0.67815978   -1.03755539    0.79347324
12200      1.48999598   -1.13726676    2.03527552
12200     -1.02458707   -0.78902403    2.42252833
12200      0.23530191   -4.26987685  -10.21055551
12200      0.47049586    1.32346594   -3.73312924
12200      0.09941529    0.50130893   -2.33421159
12200     -0.74016969   -1.25099375    1.62373651
12200     -1.61538220   -0.26559297   -1.96232139
12200     -2.69393750   -1.69358817   -5.97503125
12200      0.75904828    0.09210772   -3.00572519
12200     -1.75134761   -9.09654492   -3.52793186
12200     -3.54669344   -1.07878865    5.38710796
12200     -0.52511362   -3.68067241    4.27341191
12200     -0.71061746    0.91384361    1.97788221
12200     -0.10147668   -0.97961547   -1.16213999
12200      2.03180152    0.91873825    2.73437956
12200     -2.33914077    1.41605241    4.71604423
12200     -0.93605879   -1.17034296    3.65817867
12200     -0.34222006    0.01573224   -5.19594084
12200      1.53949328   -0.38612621    3.68222727
12200     -6.40399565   -2.21934716   -4.58793384
12200     -0.32486986    4.73189317    4.17779096
12200      3.06229714    4.02342329   -5.22138656
12200      3.30708465   -3.57103190   -4.62985678
12200      1.30507892   -0.65361502    4.08612529
12200      0.01567201   -0.07989161    2.05455804
12200     -2.79042939   -1.27666575   -2.48739191
12200      4.05406186    0.69395787   -3.97247928
12200     -0.50707023    0.62143727   -4.69974857
12200     -1.82853429    0.47218000   -3.24788032
12200      3.13322626   -0.05236382    3.64330161
12200      2.23262617   -1.83672818    5.17684882
12200      2.54847672    0.66021816   -2.76360534
12200      2.49746303   -6.94630357   -4.12473991
12200      4.15172483    1.42080824    1.99803656
12200      5.37081689    2.28685913    2.41211297
12200      0.68188038   -3.41318116    3.44546415
12200     -0.56474579    0.71980801    0.78797816
12200      0.79653638    1.60868434    6.28477675
12200     -2.96027751    0.71946563   -2.82125555
12200     -4.88221904    1.78769611   -6.79551867
12200      3.40001735    2.30456471   -2.78444799
12200     -4.23098933   -3.04517704   -4.71617819
12200     -0.03876654    0.06942844    1.60428680
12200     -3.32143551   -3.93412536    6.68087891
12200      2.78067497    0.92556691    6.55800160
12200     -0.54109932    2.41616076   -6.44696871
12200     -0.56070354    1.79461067   -1.23359953
12200      4.06999271    2.03898137   -1.52929954
12200     -3.71918413   -0.85256103    5.35067003
12200     -0.28447455    1.78663654    3.77979377
12200     -1.55382795    1.49270703   -1.26397251
12200      3.08108786    0.54016967   -2.16309364
12200     -3.01749156    0.65073313   -3.24042644
12200     -1.67090507    1.85214892   -3.24695178
12200     -2.25535683    0.41832879   -9.52561213
12200     -0.29549486   -1.15537358    4.30246965
12200     -5.04749654    2.57802440    7.33520853
12200     -4.46142232    1.04057458    3.30839839
12200      0.23610249    2.31008104    4.06726279
12200      2.42292567    1.55030707    3.29751532
12200     -2.98202211   -0.47514445    9.12707555
12200     -2.37207661    4.61459272    2.71901260
12200      2.42388308    1.53788215    5.66858660
12200      4.86987941    3.63545175    2.49780435
12200      1.78018381   -2.56095264    2.77220640
12200     -3.64308281   -2.09293119   -1.95778006
12200     -1.45106604    3.60743122    3.17488060
12200     -1.58798356   -1.46400396    1.20343279
12200      1.27109096    3.48698134    1.75421021
12200      1.11613615    3.25363902   -1.17861164
12200      2.17418456    0.67906141   -4.07485030
12200      0.40675403    2.01910044   -7.30282265
12200     -1.34779687    0.13906500   -5.54056328
12200     -0.41591793    2.44874581    4.51546698
12200      2.11170877   -5.00088247    7.86914801
12200     -0.10413373   -0.42452736   -3.30787093
12200      0.33291880    2.53750406    4.38971487


12300      0.47113685    3.95036602   -4.30895460
12300      2.49407605    1.75911240    1.39487047
12300      0.01859043    3.20026013    7.46382120
12300      2.43320229   -2.08842029    3.16878761
12300      0.65186441    0.07748360   -1.29642156
12300      9.28798087    2.02928281   -6.48465734
12300     -1.02645290    1.34659210   -4.64907899
12300      3.17836331   -0.11429472    4.99371296
12300     -3.13064703   -7.01985780    5.11719984
12300      1.21011766   -0.85581550   -1.98488199
12300     -1.16532692    3.33070770   -3.73941130
12300      0.56036309    2.02228758    3.93707740
12300     -2.41774218   -3.49896616   -2.08546234
12300     -1.27790279    2.15257067   -2.92897414
12300      0.30185374    1.62778141   -2.26806797
12300     -0.72005473   -2.10285485   -3.14479396
12300     -0.81545947    2.90474264    7.98530258
12300     -1.50200948   -1.17387624    2.38823000
12300      2.82782193    2.76159690   -7.70632088
12300      1.06604293   -0.93337038    3.80473844
12300     -3.05328299    3.85701964   -6.25923846
12300     -0.71908476   -0.79086245    3.29836660
12300     -1.31104638   -2.91242936   -5.60087382
12300     -6.41014246   -0.31588888    7.91082941
12300      5.70241866   -3.70353877    2.56903803
12300     -3.43973305   -0.25400850   -2.61343399
12300      1.66362760   -3.28041757   -3.24520165
12300      0.10121434   -3.08680324   -4.52691821
12300      3.38586079   -2.58641284    7.72146485
12300     -0.44215337   -0.87704966   -7.07666444
12300     -6.36424713    1.47127447    4.69762797
12300     -3.11585784   -4.40984095   -5.05218620
12300      1.64305282    3.72406603    1.71431213
12300      2.06662984    1.89279762    4.48142759
12300      0.09689251    2.87726613   -3.58608020
12300     -3.28303314    1.22896766    0.99154138
12300      3.89346277   -1.20281105    7.99585714
12300      2.52716575   -1.89033437    1.99591013
12300     -1.14563475    0.03000406   -4.18499625
12300      1.90148221    3.29712664    6.50847048
12300      2.76132132   -0.75016105    5.46913046
12300      2.15858393    5.36850328   -3.41757516
12300      4.21701703   -5.98103551   -5.08290309
12300      9.52929726    2.59345619   -9.94080842
12300      2.42643890   -4.67051201   -3.08000433
12300      4.79770521   -1.75881383    3.02491173
12300      1.00755120    0.34328546    2.96007170
12300     -3.41639588    1.30227286    3.69000383
12300     -2.40239084   -1.33153858    4.61991138
12300      3.81426455    1.12305258    0.73364497
12300      1.53451187   -0.14092868   -3.60552475
12300     -2.39749634    2.20656195   -4.84558040
12300      5.56854814    0.49143773    2.96201141
12300      1.28057375    2.26007998    3.97585950
12300     -1.28124066    0.47133461    0.65653948
12300      2.89922422    0.90560831   -4.43012077
12300      0.81720727   -6.33141272    3.02008132
12300      2.01904764    2.47567464    3.75471482
12300      1.47725951   -1.33912493    4.67365890
12300      6.15012791    0.74118280    9.18354927
12300     -0.29571541   -2.01033347    3.47906233
12300      1.92555555   -2.20511392    2.81583467
12300      3.04742744    1.80402197   -4.50067623
12300     -6.76786724   -2.46595044   -8.29737461
12300     -0.03626633    0.19472281    4.21544592
12300     -3.54503642    0.49953874   -9.84138381
12300      7.20129366    2.66811516    8.27677343
12300      0.50375901    4.68970627   -6.67934003
12300      0.57138018    1.05194334   -3.92043692
12300      2.73729426   -2.56374197   -3.01385900
12300      2.62904292    0.06789419   -2.60990722
12300     -2.66185774    1.58521986   -3.00723140
12300      0.30679067   -2.73851107    6.07023192
12300      0.65963111    1.38026870   -1.57502758
12300     -1.64746515   -3.85990375   -8.40748328
12300      1.53129359   -0.42651704   -0.97148922
12300     -1.01078290   -0.60549892    2.36697383
12300      4.76576103   -0.36078166   -1.37055970
12300      1.99598291   -2.74315368   -3.25180219
12300      2.21512218   -3.59830490    4.68592376
12300      2.60775803   -2.18572576   -1.07232136
12300      0.48363424    0.97184154    4.61151933
12300     -4.54470025    0.43474757   -1.16207632
12300      3.79276981    1.50483936   -4.89194691
12300      0.57868034    3.51658184    3.42751956
12300      3.08687496    3.62986779    5.42067008
