# Nb_eff - <E_b> - <E>
    205    1.17203078    1.17287156
    206    1.17346823    1.17287446
    207    1.17314538    1.17287577
    208    1.17305059    1.17287661
    209    1.17295122    1.17287697
    210    1.17334942    1.17287922
    211    1.17314246    1.17288046
    212    1.17258597    1.17287907
    213    1.17324299    1.17288078
    214    1.17233989    1.17287825
    215    1.17261270    1.17287702
    216    1.17286903    1.17287698
    217    1.17323067    1.17287861
    218    1.17315837    1.17287990
    219    1.17296287    1.17288027
    220    1.17293104    1.17288051
    221    1.17245428    1.17287858
    222    1.17302276    1.17287923
    223    1.17275595    1.17287867
    224    1.17271798    1.17287796
    225    1.17288227    1.17287798
    226    1.17294498    1.17287827
    227    1.17290669    1.17287840
    228    1.17315289    1.17287960
    229    1.17260149    1.17287839
    230    1.17315877    1.17287961
    231    1.17337060    1.17288173
    232    1.17283146    1.17288151
    233    1.17311463    1.17288251
    234    1.17348498    1.17288509
    235    1.17306569    1.17288586
    236    1.17203006    1.17288223
    237    1.17257644    1.17288094
    238    1.17241608    1.17287899
    239    1.17173970    1.17287422
    240    1.17307107    1.17287504
    241    1.17243494    1.17287322
    242    1.17323858    1.17287473
    243    1.17268037    1.17287393
    244    1.17350173    1.17287650
    245    1.17315308    1.17287763
    246    1.17260518    1.17287652
    247    1.17290310    1.17287663
    248    1.17208739    1.17287344
    249    1.17321302    1.17287481
    250    1.17224251    1.17287228
    251    1.17266990    1.17287147
    252    1.17259474    1.17287037
    253    1.17246581    1.17286878
    254    1.17255031    1.17286752
    255    1.17283176    1.17286738
    256    1.17273050    1.17286685
    257    1.17251701    1.17286549
    258    1.17276444    1.17286509
    259    1.17289832    1.17286522
    260    1.17230115    1.17286305
    261    1.17286934    1.17286308
    262    1.17282606    1.17286294
    263    1.17324009    1.17286437
    264    1.17266960    1.17286363
    265    1.17344659    1.17286583
    266    1.17246074    1.17286431
    267    1.17283433    1.17286420
    268    1.17277427    1.17286386
    269    1.17317985    1.17286504
    270    1.17315561    1.17286611
    271    1.17243802    1.17286453
    272    1.17371194    1.17286765
    273    1.17353720    1.17287010
    274    1.17272462    1.17286957
    275    1.17250862    1.17286826
    276    1.17303778    1.17286887
    277    1.17311662    1.17286977
    278    1.17231679    1.17286778
    279    1.17266671    1.17286706
    280    1.17306529    1.17286776
    281    1.17310483    1.17286861
    282    1.17349283    1.17287082
    283    1.17280284    1.17287058
    284    1.17259275    1.17286960
    285    1.17323830    1.17287090
    286    1.17358582    1.17287340
    287    1.17221960    1.17287112
    288    1.17270776    1.17287055
    289    1.17233234    1.17286869
    290    1.17310384    1.17286950
    291    1.17254871    1.17286840
    292    1.17266286    1.17286769
    293    1.17316675    1.17286871
    294    1.17236100    1.17286699
    295    1.17301142    1.17286748
    296    1.17397908    1.17287123
    297    1.17312812    1.17287210
    298    1.17271112    1.17287156
    299    1.17267318    1.17287089
    300    1.17273805    1.17287045
    301    1.17265187    1.17286972
    302    1.17225144    1.17286768
    303    1.17306291    1.17286832
    304    1.17285065    1.17286826
    305    1.17345327    1.17287018
    306    1.17292125    1.17287035
    307    1.17310855    1.17287112
    308    1.17270627    1.17287059
    309    1.17294952    1.17287084
    310    1.17242422    1.17286940
    311    1.17249219    1.17286819
    312    1.17223317    1.17286616
    313    1.17337880    1.17286779
    314    1.17281433    1.17286762
    315    1.17261045    1.17286681
    316    1.17349041    1.17286878
    317    1.17316898    1.17286973
    318    1.17386339    1.17287285
    319    1.17237581    1.17287129
    320    1.17303249    1.17287180
    321    1.17289676    1.17287187
    322    1.17257321    1.17287095
    323    1.17279770    1.17287072
    324    1.17300379    1.17287113
    325    1.17303630    1.17287164
    326    1.17302932    1.17287212
    327    1.17292858    1.17287230
    328    1.17331335    1.17287364
    329    1.17293206    1.17287382
    330    1.17323085    1.17287490
    331    1.17273904    1.17287449
    332    1.17259879    1.17287366
    333    1.17279879    1.17287343
    334    1.17263682    1.17287273
    335    1.17264839    1.17287206
    336    1.17295816    1.17287231
    337    1.17292901    1.17287248
    338    1.17293641    1.17287267
    339    1.17270705    1.17287218
    340    1.17325180    1.17287330
    341    1.17243854    1.17287202
    342    1.17341912    1.17287362
    343    1.17296199    1.17287388
    344    1.17331820    1.17287517
    345    1.17264978    1.17287452
    346    1.17229798    1.17287285
    347    1.17277281    1.17287256
    348    1.17266721    1.17287197
    349    1.17247864    1.17287085
    350    1.17278089    1.17287059
    351    1.17295616    1.17287083
    352    1.17211277    1.17286868
    353    1.17287233    1.17286869
    354    1.17281251    1.17286853
    355    1.17238673    1.17286717
    356    1.17315392    1.17286798
    357    1.17210035    1.17286583
    358    1.17309322    1.17286646
    359    1.17320769    1.17286742
    360    1.17197442    1.17286493
    361    1.17285393    1.17286490
    362    1.17266638    1.17286436
    363    1.17248103    1.17286330
    364    1.17339803    1.17286477
    365    1.17300007    1.17286514
    366    1.17264126    1.17286453
    367    1.17322667    1.17286551
    368    1.17271162    1.17286510
    369    1.17274458    1.17286477
    370    1.17297714    1.17286507
    371    1.17287433    1.17286510
    372    1.17259970    1.17286439
    373    1.17291469    1.17286452
    374    1.17269645    1.17286407
    375    1.17317848    1.17286491
    376    1.17313636    1.17286563
    377    1.17281729    1.17286550
    378    1.17273490    1.17286516
    379    1.17296011    1.17286541
    380    1.17329976    1.17286655
    381    1.17251987    1.17286564
    382    1.17292539    1.17286580
    383    1.17282073    1.17286568
    384    1.17251676    1.17286477
    385    1.17322290    1.17286570
    386    1.17256784    1.17286493
    387    1.17319385    1.17286578
    388    1.17255750    1.17286498
    389    1.17315090    1.17286572
    390    1.17283701    1.17286565
    391    1.17240573    1.17286447
    392    1.17309316    1.17286505
    393    1.17302448    1.17286546
    394    1.17298185    1.17286575
    395    1.17261990    1.17286513
    396    1.17303225    1.17286555
    397    1.17270728    1.17286516
    398    1.17324753    1.17286612
    399    1.17326525    1.17286712
    400    1.17268720    1.17286667
